Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
20633,TVC VANDEBHARAT,KASARAGOD,KGQ,1,SR,74.987652,12.491175
20633,TVC VANDEBHARAT,KANNUR,CAN,3,SR,75.3683267,11.8706942
20633,TVC VANDEBHARAT,KOZHIKODE,CLT,5,SR,75.780407,11.246234
20633,TVC VANDEBHARAT,SHORANUR JN,SRR,12,SR,76.27219600000000,10.758855
20633,TVC VANDEBHARAT,THRISUR,TCR,11,SR,76.207919,10.51479
20633,TVC VANDEBHARAT,ERNAKULAM TOWN,ERN,12,SR,76.2861,9.991582
20633,TVC VANDEBHARAT,KOTTAYAM,KTYM,16,SR,76.532168,9.594177
20633,TVC VANDEBHARAT,CHENGANNUR,CNGR,13,SR,76.608271,9.319504
20633,TVC VANDEBHARAT,KOLLAM JN,QLN,18,SR,76.59675300000000,8.886586
20633,TVC VANDEBHARAT,TRIVANDRUM CNTL,TVC,7,SR,76.95121000000000,8.486679
