Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
22884,PURI GARIB RATH,YESVANTPUR JN,YPR,4,ECOR,77.55117400000000,13.022839
22884,PURI GARIB RATH,YELHANKA JN,YNK,10,ECOR,77.593069,13.102795
22884,PURI GARIB RATH,HINDUPUR,HUP,14,ECOR,77.500362,13.819144
22884,PURI GARIB RATH,DHARMAVARAM JN,DMM,3,ECOR,77.717115,14.424369
22884,PURI GARIB RATH,ANANTAPUR,ATP,5,ECOR,77.59531200000000,14.686478
22884,PURI GARIB RATH,DHONE,DHNE,1,ECOR,77.865727,15.396729
22884,PURI GARIB RATH,NANDYAL,NDL,8,ECOR,78.472545,15.468024
22884,PURI GARIB RATH,MARKAPUR ROAD,MRK,18,ECOR,79.301115,15.714678
22884,PURI GARIB RATH,NARASARAOPET,NRT,17,ECOR,80.041607,16.231527
22884,PURI GARIB RATH,GUNTUR JN,GNT,30,ECOR,80.44197300000000,16.300784
22884,PURI GARIB RATH,VIJAYAWADA JN,BZA,12,ECOR,80.61864800000000,16.518262
22884,PURI GARIB RATH,ELURU,EE,26,ECOR,81.11976200000000,16.717816
22884,PURI GARIB RATH,RAJAMUNDRY,RJY,39,ECOR,81.783901,16.984159
22884,PURI GARIB RATH,SAMALKOT JN,SLO,39,ECOR,82.168724,17.044827
22884,PURI GARIB RATH,ANAKAPALLE,AKP,31,ECOR,83.00885100000000,17.695503
22884,PURI GARIB RATH,DUVVADA,DVD,10,ECOR,83.152059,17.703843
22884,PURI GARIB RATH,VISHAKAPATNAM,VSKP,31,ECOR,83.289514,17.72159
22884,PURI GARIB RATH,VIZIANAGRAM JN,VZM,34,ECOR,83.39558600000000,18.111374
22884,PURI GARIB RATH,SRIKAKULAM ROAD,CHE,34,ECOR,83.903771,18.408679
22884,PURI GARIB RATH,PALASA,PSA,29,ECOR,84.42209100000000,18.756782
22884,PURI GARIB RATH,SOMPETA,SPT,31,ECOR,84.58150000000000,18.981297
22884,PURI GARIB RATH,BRAHMAPUR,BAM,53,ECOR,84.7966912,19.2961348
22884,PURI GARIB RATH,CHATRAPUR,CAP,56,ECOR,84.97327300000000,19.3589572
22884,PURI GARIB RATH,KHURDA ROAD JN,KUR,86,ECOR,85.70823400000000,20.153076
22884,PURI GARIB RATH,PURI,PURI,63,ECOR,85.839992,19.811459
