Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
12082,JAN SHATABDI,TRIVANDRUM CNTL,TVC,3,SR,76.95121000000000,8.486679
12082,JAN SHATABDI,KOLLAM JN,QLN,8,SR,76.59675300000000,8.886586
12082,JAN SHATABDI,KAYANKULAM JN,KYJ,13,SR,76.512933,9.182586
12082,JAN SHATABDI,MAVELIKARA,MVLK,15,SR,76.545692,9.239487
12082,JAN SHATABDI,CHENGANNUR,CNGR,16,SR,76.608271,9.319504
12082,JAN SHATABDI,TIRUVALLA,TRVL,19,SR,76.580267,9.392148
12082,JAN SHATABDI,KOTTAYAM,KTYM,6,SR,76.532168,9.594177
12082,JAN SHATABDI,ERNAKULAM TOWN,ERN,15,SR,76.2861,9.991582
12082,JAN SHATABDI,THRISUR,TCR,11,SR,76.207919,10.51479
12082,JAN SHATABDI,SHORANUR JN,SRR,15,SR,76.27219600000000,10.758855
12082,JAN SHATABDI,TIRUR,TIR,17,SR,75.92186500000000,10.917757
12082,JAN SHATABDI,KOZHIKODE,CLT,15,SR,75.780407,11.246234
12082,JAN SHATABDI,VADAKARA,BDJ,21,SR,75.5869409,11.5933214
12082,JAN SHATABDI,THALASSERY,TLY,32,SR,75.492987,11.75314
